@relation 'adult.data.num-weka.filters.unsupervised.attribute.Remove-V-R1,5,8-13,15_clustered'

@attribute Instance_number numeric
@attribute age numeric
@attribute education-num numeric
@attribute relationship numeric
@attribute race numeric
@attribute sex numeric
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class numeric
@attribute Cluster {cluster0,cluster1,cluster2}

@data
18189,42,15,2,3,1,15024,0,40,1,cluster1
18190,52,10,1,0,0,0,0,50,0,cluster2
18191,57,9,5,1,1,0,0,40,0,cluster0
18192,35,10,4,0,1,0,0,39,0,cluster0
18193,52,14,1,0,0,0,0,50,1,cluster2
18194,59,5,0,0,1,0,0,12,0,cluster0
18195,36,10,4,0,1,0,0,40,0,cluster0
18196,33,10,1,0,0,0,0,40,1,cluster2
18197,67,9,0,1,0,0,0,20,0,cluster0
18198,31,10,1,0,0,0,0,48,0,cluster2
18199,31,9,1,0,0,0,0,50,0,cluster2
18200,28,10,0,0,0,0,0,42,0,cluster0
18201,72,4,4,0,1,0,0,20,0,cluster0
18202,36,9,0,0,0,0,0,40,0,cluster0
18203,58,9,1,0,0,0,0,35,1,cluster2
18204,56,9,1,0,0,0,0,40,0,cluster2
18205,35,10,0,0,0,0,0,40,0,cluster0
18206,37,11,1,0,0,0,0,40,1,cluster2
18207,44,13,4,0,1,0,0,40,0,cluster0
18208,26,9,3,0,0,0,0,40,0,cluster0
18209,51,9,1,0,0,0,0,40,0,cluster2
18210,31,10,1,0,0,4386,0,50,1,cluster1
18211,30,10,3,0,1,0,0,40,0,cluster0
18212,20,10,0,0,1,0,0,40,0,cluster0
18213,21,10,3,2,1,0,0,40,0,cluster0
18214,37,13,1,0,0,0,0,50,1,cluster2
18215,53,11,1,0,0,4386,0,40,1,cluster1
18216,54,9,1,0,0,0,0,45,0,cluster2
18217,32,13,4,0,1,0,0,32,0,cluster0
18218,34,10,2,0,1,7688,0,6,1,cluster1
18219,30,13,1,0,0,7298,0,50,1,cluster1
18220,43,9,4,0,1,0,0,40,0,cluster0
18221,48,11,3,0,1,0,0,40,0,cluster0
18222,42,13,1,0,0,0,0,48,0,cluster2
18223,62,9,1,0,0,0,0,40,0,cluster2
18224,31,9,1,0,0,0,0,40,0,cluster0
18225,22,9,0,0,0,0,0,60,0,cluster0
18226,45,13,1,0,0,0,0,32,0,cluster2
18227,34,10,0,0,0,0,0,45,0,cluster0
18228,64,9,1,0,0,0,0,20,0,cluster0
18229,42,13,1,0,0,0,0,65,0,cluster2
18230,60,9,1,0,0,0,0,70,0,cluster2
18231,44,9,5,0,0,0,0,58,0,cluster0
18232,67,4,1,0,0,0,0,4,0,cluster0
18233,45,12,4,0,1,0,0,40,0,cluster0
18234,53,15,1,0,0,0,0,38,1,cluster2
18235,37,11,1,0,0,15024,0,50,1,cluster1
18236,32,6,2,0,1,0,0,40,0,cluster0
18237,23,9,0,0,1,0,0,35,0,cluster0
18238,28,13,1,2,0,0,0,40,0,cluster0
18239,55,4,1,0,0,0,0,41,0,cluster0
18240,58,14,0,0,1,0,0,24,1,cluster0
18241,74,10,1,0,0,20051,0,25,1,cluster1
18242,27,9,3,0,0,0,0,40,0,cluster0
18243,37,9,4,1,1,0,0,40,0,cluster0
18244,22,10,3,2,1,0,0,4,0,cluster0
18245,44,6,1,0,0,0,0,70,0,cluster2
18246,23,12,3,0,0,0,0,40,0,cluster0
18247,41,13,1,0,0,0,0,40,0,cluster2
18248,45,10,1,2,0,0,0,55,1,cluster0
18249,29,9,4,0,0,0,0,40,0,cluster0
18250,33,13,0,0,0,0,0,45,1,cluster2
18251,61,14,1,0,0,7298,0,60,1,cluster1
18252,29,12,2,4,1,7688,0,45,1,cluster1
18253,22,10,5,0,0,0,0,38,0,cluster0
18254,28,5,0,0,0,0,0,40,0,cluster0
18255,30,13,2,0,1,0,0,40,0,cluster0
18256,20,10,3,0,0,0,0,20,0,cluster0
18257,28,6,0,0,0,0,0,30,0,cluster0
18258,45,9,1,0,0,0,0,50,1,cluster2
18259,19,10,0,0,1,0,0,24,0,cluster0
18260,42,12,4,0,1,0,0,40,0,cluster0
18261,34,9,3,0,0,0,0,40,0,cluster0
18262,31,13,1,0,0,0,0,60,1,cluster2
18263,23,13,3,0,1,0,0,40,0,cluster0
18264,50,9,1,0,0,0,0,50,0,cluster2
18265,40,6,1,0,0,0,0,40,1,cluster2
18266,57,9,0,0,1,0,0,45,0,cluster0
18267,35,10,2,0,1,3908,0,27,0,cluster1
18268,24,13,3,0,0,0,0,45,0,cluster0
18269,27,10,0,0,1,0,0,15,0,cluster0
18270,27,10,3,0,1,0,0,40,1,cluster0
18271,45,9,1,0,0,0,0,40,0,cluster2
18272,80,16,1,0,0,0,0,30,0,cluster2
18273,23,10,0,0,0,0,0,50,0,cluster0
18274,46,10,1,0,0,0,0,40,1,cluster2
18275,38,13,1,0,0,0,0,40,1,cluster2
18276,50,9,0,0,0,0,0,60,0,cluster2
18277,90,13,1,0,0,0,0,20,0,cluster0
18278,55,10,1,0,0,0,0,50,0,cluster2
18279,72,9,2,0,1,0,0,50,0,cluster0
18280,65,10,0,0,1,0,0,40,0,cluster0
18281,37,6,0,0,0,0,0,40,0,cluster0
18282,39,9,2,0,1,0,0,40,0,cluster0
18283,38,11,1,0,0,0,0,40,0,cluster2
18284,46,10,1,0,0,15024,0,50,1,cluster1
18285,50,9,1,0,0,0,0,65,1,cluster2
18286,54,12,1,0,0,0,0,40,1,cluster2
18287,40,14,0,0,0,0,0,50,1,cluster2
18288,30,4,1,0,0,2829,0,40,0,cluster1
18289,50,9,1,0,0,0,0,35,0,cluster2
18290,28,10,0,0,0,0,0,30,0,cluster0
18291,34,11,1,0,0,0,0,53,0,cluster2
18292,55,9,0,0,0,0,0,40,0,cluster0
18293,20,9,3,0,0,0,0,40,0,cluster0
18294,19,10,0,0,1,0,0,32,0,cluster0
18295,21,10,0,0,0,0,0,35,0,cluster0
18296,39,10,0,0,1,0,0,20,0,cluster0
18297,43,9,1,0,0,0,0,40,1,cluster2
18298,33,9,4,3,0,0,0,40,0,cluster0
18299,26,10,0,0,1,0,0,40,0,cluster0
18300,45,16,1,0,0,0,0,40,1,cluster2
18301,31,10,3,0,1,0,0,65,0,cluster0
18302,32,3,1,0,0,0,0,60,0,cluster0
18303,60,9,1,0,0,0,0,50,0,cluster2
18304,41,9,1,0,0,0,0,40,1,cluster2
18305,21,10,3,1,0,0,0,20,0,cluster0
18306,27,10,4,1,1,0,0,36,0,cluster0
18307,33,3,4,0,0,0,0,40,0,cluster0
18308,43,9,1,0,0,0,0,40,0,cluster2
18309,27,7,1,0,0,0,1902,40,1,cluster2
18310,18,6,3,0,0,0,0,40,0,cluster0
18311,48,10,1,0,0,0,0,40,1,cluster2
18312,37,4,0,0,0,0,0,50,0,cluster0
18313,58,9,1,0,0,0,0,40,0,cluster2
18314,57,8,1,1,0,7688,0,40,1,cluster1
18315,42,13,0,0,1,99999,0,40,1,cluster1
18316,24,9,5,0,0,0,0,40,0,cluster0
18317,26,13,5,0,0,0,0,15,0,cluster0
18318,43,9,4,0,0,5455,0,50,0,cluster1
18319,34,7,1,0,0,0,0,40,0,cluster0
18320,38,13,2,0,1,0,0,40,0,cluster0
18321,51,7,1,0,0,0,0,45,1,cluster2
18322,31,9,2,1,1,0,0,45,0,cluster0
18323,49,16,2,0,1,0,0,35,1,cluster0
18324,26,13,3,0,1,0,0,40,0,cluster0
18325,28,9,4,1,1,0,0,20,0,cluster0
18326,22,10,1,0,0,0,1902,37,0,cluster2
18327,26,9,0,0,0,0,0,40,0,cluster0
18328,45,5,1,0,0,0,1848,40,1,cluster2
18329,39,10,4,0,1,0,625,40,0,cluster0
18330,23,9,1,0,0,0,0,40,0,cluster0
18331,62,9,1,0,0,0,0,8,0,cluster0
18332,42,13,1,0,0,0,0,60,1,cluster2
18333,39,9,1,0,0,0,0,40,0,cluster2
18334,43,11,0,0,0,0,0,40,0,cluster0
18335,33,10,0,0,0,0,0,70,0,cluster2
18336,68,13,1,0,0,0,0,20,0,cluster2
18337,30,14,1,0,0,0,0,46,1,cluster2
18338,32,13,0,2,0,0,0,40,0,cluster0
18339,25,10,4,4,0,0,0,40,0,cluster0
18340,53,3,5,0,1,0,0,24,0,cluster0
18341,38,11,1,0,0,0,0,55,1,cluster2
18342,62,9,1,0,0,0,0,40,0,cluster2
18343,20,9,3,0,0,0,0,40,0,cluster0
18344,26,9,1,0,0,0,0,40,0,cluster0
18345,23,9,3,0,0,0,0,40,0,cluster0
18346,43,9,0,0,1,0,0,40,0,cluster0
18347,29,10,0,0,0,0,0,36,0,cluster0
18348,34,6,4,0,1,0,0,36,0,cluster0
18349,24,10,3,0,0,0,0,35,0,cluster0
18350,44,14,1,0,0,0,0,35,1,cluster2
18351,19,10,0,0,0,0,0,40,0,cluster0
18352,47,13,1,0,0,0,0,40,1,cluster2
18353,40,10,0,0,1,0,0,48,0,cluster0
18354,45,9,4,0,1,0,0,45,0,cluster0
18355,43,9,4,1,1,0,0,45,0,cluster0
18356,22,5,0,0,0,0,0,30,0,cluster0
18357,50,16,5,0,0,10520,0,50,1,cluster1
18358,72,10,0,0,0,0,0,3,0,cluster0
18359,29,13,0,0,0,0,0,40,0,cluster0
18360,47,13,0,0,0,0,0,50,0,cluster2
18361,24,9,3,0,0,0,0,35,0,cluster0
18362,22,10,0,0,0,0,0,15,0,cluster0
18363,21,9,3,0,1,0,0,40,0,cluster0
18364,30,9,1,0,0,0,1887,50,1,cluster2
18365,37,10,0,0,1,2354,0,40,0,cluster1
18366,74,15,5,0,0,0,0,40,0,cluster0
18367,70,10,1,0,0,2653,0,70,0,cluster1
18368,27,11,1,0,0,0,0,40,0,cluster0
18369,32,13,4,2,1,0,0,46,0,cluster0
18370,30,7,1,0,0,0,0,50,0,cluster0
18371,29,11,4,0,0,0,0,56,0,cluster0
18372,18,7,3,0,0,0,1602,40,0,cluster0
18373,31,9,1,0,0,7298,0,40,1,cluster1
18374,39,10,1,0,0,0,0,70,0,cluster2
18375,21,10,3,0,1,0,0,30,0,cluster0
18376,31,9,1,0,0,0,0,38,0,cluster0
18377,33,10,1,0,0,0,0,40,0,cluster2
18378,39,15,0,0,0,0,0,70,1,cluster2
18379,29,9,1,0,0,0,0,40,0,cluster0
18380,34,10,1,0,0,0,1485,40,0,cluster2
18381,52,13,4,0,1,0,0,55,0,cluster0
18382,35,9,0,0,0,0,0,25,0,cluster0
18383,33,6,1,0,0,0,0,40,0,cluster0
18384,40,5,4,0,1,0,0,5,0,cluster0
18385,43,13,1,2,0,0,0,50,1,cluster0
18386,66,2,0,1,0,0,0,30,0,cluster0
18387,51,13,1,0,0,0,0,40,1,cluster2
18388,36,9,4,0,1,0,0,30,0,cluster0
18389,17,7,3,0,1,0,0,40,0,cluster0
18390,32,9,1,0,0,0,0,40,0,cluster0
18391,39,9,4,1,1,0,0,40,0,cluster0
18392,19,10,3,0,0,0,0,60,0,cluster0
18393,54,7,0,0,0,0,0,40,1,cluster2
18394,45,13,0,0,0,0,0,50,1,cluster2
18395,47,13,0,1,1,0,0,40,0,cluster0
18396,49,9,1,0,0,0,1672,98,0,cluster2
18397,32,9,4,0,1,0,0,40,0,cluster0
18398,28,9,1,0,0,0,0,50,0,cluster2
18399,39,13,1,0,0,0,0,40,0,cluster2
18400,27,9,0,0,0,0,0,50,0,cluster0
18401,42,14,2,0,1,0,0,38,1,cluster0
18402,24,13,1,0,0,0,0,44,0,cluster2
18403,45,13,1,0,0,0,0,45,1,cluster2
18404,19,9,3,0,0,0,0,30,0,cluster0
18405,46,6,1,0,0,0,0,40,1,cluster2
18406,50,9,1,0,0,0,0,40,0,cluster2
18407,32,9,0,0,1,0,0,42,0,cluster0
18408,47,15,1,0,0,99999,0,50,1,cluster1
18409,69,13,1,0,0,10605,0,10,1,cluster1
18410,43,9,1,0,0,0,0,50,0,cluster2
18411,29,13,0,0,0,0,0,40,0,cluster0
18412,43,15,1,2,0,0,2415,55,1,cluster1
18413,90,13,3,0,1,0,0,10,0,cluster0
18414,41,15,2,0,1,0,0,50,1,cluster0
18415,24,1,0,0,0,0,0,36,0,cluster0
18416,24,10,3,0,0,0,0,50,0,cluster0
18417,24,10,0,0,1,0,0,53,0,cluster0
18418,35,9,2,0,1,0,1887,42,1,cluster2
18419,30,13,5,0,0,0,0,40,0,cluster0
18420,46,13,4,0,1,0,0,40,0,cluster0
18421,19,10,3,0,1,0,1721,30,0,cluster0
18422,39,5,3,0,0,0,0,35,0,cluster0
18423,43,9,1,0,0,0,0,40,0,cluster2
18424,35,9,0,0,1,0,0,40,0,cluster0
18425,65,9,0,0,1,0,0,24,0,cluster0
18426,34,9,4,0,0,0,0,40,0,cluster0
18427,41,11,1,0,0,0,0,40,0,cluster2
18428,24,10,3,0,0,0,0,60,0,cluster0
18429,24,9,0,3,0,0,0,35,0,cluster0
18430,34,14,0,0,1,4787,0,45,1,cluster1
18431,33,9,1,0,0,0,0,40,1,cluster2
18432,37,9,0,0,0,0,0,38,0,cluster0
18433,39,9,1,0,0,0,0,60,1,cluster2
18434,58,9,4,0,1,0,0,25,0,cluster0
18435,36,9,1,0,0,0,0,35,0,cluster0
18436,33,10,2,0,1,4064,0,40,0,cluster1
18437,42,14,1,0,0,0,0,55,0,cluster2
18438,31,10,5,1,0,0,0,40,0,cluster0
18439,57,9,4,0,0,0,0,40,0,cluster0
18440,67,9,1,0,0,0,0,40,1,cluster2
18441,23,9,0,0,0,0,0,40,0,cluster0
18442,35,10,1,3,0,0,0,40,0,cluster0
18443,43,13,1,0,0,0,0,55,1,cluster2
18444,39,10,1,0,0,0,0,60,0,cluster2
18445,36,9,0,0,0,0,0,40,0,cluster0
18446,29,12,4,0,1,0,0,13,0,cluster0
18447,25,9,3,0,0,0,0,40,0,cluster0
18448,54,6,4,1,0,0,0,45,1,cluster0
18449,24,9,1,0,0,0,0,44,0,cluster0
18450,50,13,1,2,0,0,0,60,1,cluster0
18451,70,6,1,0,0,0,0,50,0,cluster2
18452,61,13,0,1,0,4787,0,48,1,cluster1
18453,51,13,1,0,0,0,1902,40,0,cluster2
18454,38,14,1,0,0,0,0,70,0,cluster2
18455,51,9,4,0,1,0,0,40,1,cluster0
18456,28,9,0,0,0,0,0,40,0,cluster0
18457,66,15,1,0,0,0,0,25,1,cluster2
18458,57,9,0,0,0,0,0,60,1,cluster2
18459,44,13,1,2,0,0,0,50,1,cluster0
18460,29,10,0,0,1,0,0,40,0,cluster0
18461,21,10,3,1,1,0,0,40,0,cluster0
18462,42,6,3,4,0,0,0,43,1,cluster0
18463,74,15,1,0,0,99999,0,50,1,cluster1
18464,50,10,0,0,1,0,0,40,0,cluster0
18465,65,9,5,0,1,0,0,14,0,cluster0
18466,64,9,4,0,1,0,0,38,0,cluster0
18467,44,7,4,1,1,0,0,30,0,cluster0
18468,34,11,1,0,0,4386,0,50,1,cluster1
18469,17,6,3,0,0,0,0,10,0,cluster0
18470,17,6,3,0,1,0,0,40,0,cluster0
18471,43,10,1,0,0,0,0,60,0,cluster2
18472,32,12,4,0,1,0,0,40,0,cluster0
18473,54,13,1,0,0,3103,0,40,1,cluster1
18474,20,10,3,0,1,0,0,20,0,cluster0
18475,23,10,3,0,0,0,0,10,0,cluster0
18476,34,9,1,0,0,0,0,45,0,cluster2
18477,30,10,3,0,0,0,0,20,0,cluster0
18478,32,4,1,0,0,0,0,40,0,cluster0
18479,40,13,1,0,0,0,0,60,1,cluster2
18480,28,10,0,1,0,0,0,40,0,cluster0
18481,44,9,1,0,0,0,0,45,1,cluster2
18482,29,11,2,0,1,0,0,35,1,cluster0
18483,28,16,0,0,0,594,0,50,0,cluster1
18484,37,10,1,0,0,0,0,40,0,cluster2
18485,56,10,1,0,0,0,0,40,0,cluster2
18486,27,13,0,0,0,0,0,40,0,cluster0
18487,34,9,4,0,1,0,0,20,0,cluster0
18488,37,9,0,0,0,0,0,40,0,cluster0
18489,66,13,1,0,0,0,0,40,1,cluster2
18490,19,9,3,0,0,0,0,30,0,cluster0
18491,60,11,4,0,1,0,0,40,0,cluster0
18492,54,10,1,0,0,2829,0,30,0,cluster1
18493,47,9,1,0,0,0,0,40,1,cluster2
18494,47,10,0,0,0,0,0,48,1,cluster2
18495,48,11,1,0,0,0,0,60,0,cluster2
18496,57,9,1,0,0,0,0,60,0,cluster2
18497,50,10,1,0,0,0,0,50,1,cluster2
18498,62,5,4,1,1,0,0,25,0,cluster0
18499,45,10,1,0,0,0,0,40,0,cluster2
18500,55,9,1,0,0,0,0,40,0,cluster2
18501,62,9,0,0,1,0,0,32,0,cluster0
18502,25,6,1,0,0,0,0,40,0,cluster0
18503,49,7,0,0,1,0,0,38,0,cluster0
18504,32,10,4,1,1,3887,0,40,0,cluster1
18505,25,9,0,3,0,0,0,40,0,cluster0
18506,39,10,1,0,0,0,0,50,0,cluster2
18507,27,10,1,0,0,0,0,50,0,cluster2
18508,43,9,1,1,0,0,0,40,1,cluster0
18509,30,9,5,2,1,0,0,40,0,cluster0
18510,21,10,3,0,1,0,0,20,0,cluster0
18511,33,15,2,0,1,0,0,40,1,cluster0
18512,33,10,0,0,0,0,0,50,0,cluster0
18513,33,7,4,1,1,0,0,38,0,cluster0
18514,70,4,0,0,1,0,0,35,0,cluster0
18515,25,10,3,1,0,0,0,42,0,cluster0
18516,17,7,3,0,0,0,0,25,0,cluster0
18517,20,10,3,0,0,0,0,40,0,cluster0
18518,19,10,5,1,0,0,0,35,0,cluster0
18519,71,10,1,0,0,20051,0,40,1,cluster1
18520,31,12,1,0,0,0,0,40,0,cluster2
18521,26,13,1,0,0,0,0,55,0,cluster2
18522,52,14,1,0,0,0,0,40,0,cluster2
18523,26,13,0,0,1,0,0,40,0,cluster0
18524,38,9,0,0,0,0,0,45,0,cluster0
18525,25,10,0,0,0,0,0,40,0,cluster0
18526,22,13,0,0,1,0,0,9,0,cluster0
18527,48,10,1,0,0,0,1902,40,1,cluster2
18528,53,9,1,0,0,0,0,40,1,cluster2
18529,30,12,0,0,0,0,0,50,0,cluster0
18530,44,10,1,0,0,0,0,60,1,cluster2
18531,32,13,1,2,0,0,0,56,1,cluster0
18532,59,7,1,0,0,0,0,20,0,cluster0
18533,49,10,4,1,1,0,0,40,0,cluster0
18534,65,9,1,3,0,3818,0,40,0,cluster1
18535,31,9,0,0,0,0,0,50,1,cluster2
18536,53,3,1,4,0,5178,0,40,1,cluster1
18537,44,5,0,0,0,0,0,40,0,cluster0
18538,36,13,1,2,0,0,0,55,1,cluster0
18539,36,9,0,0,1,0,0,40,0,cluster0
18540,37,5,1,0,0,0,0,50,1,cluster2
18541,63,13,1,0,0,7688,0,54,1,cluster1
18542,67,9,2,0,1,20051,0,30,1,cluster1
18543,29,13,4,1,0,0,0,40,0,cluster0
18544,52,9,0,0,0,0,0,40,0,cluster0
18545,37,9,1,0,0,0,1628,40,0,cluster2
18546,21,10,0,0,1,0,0,40,0,cluster0
18547,36,10,4,1,1,0,0,38,0,cluster0
18548,24,9,5,1,1,0,0,30,0,cluster0
18549,31,9,3,1,0,0,0,40,0,cluster0
18550,54,9,4,0,1,0,0,35,0,cluster0
18551,44,13,1,0,0,0,0,40,0,cluster2
18552,18,10,3,4,0,0,0,30,0,cluster0
18553,41,9,2,0,1,0,0,40,0,cluster0
18554,37,14,0,0,1,0,0,70,0,cluster0
18555,30,9,0,1,0,0,0,40,0,cluster0
18556,26,13,0,2,0,0,0,20,0,cluster0
18557,68,16,1,0,0,0,0,50,0,cluster2
18558,31,10,1,0,0,0,0,40,0,cluster0
18559,48,9,0,0,0,0,0,40,0,cluster0
18560,80,9,1,0,0,0,0,8,0,cluster0
18561,26,10,1,1,0,0,0,40,0,cluster0
18562,63,5,1,0,0,0,0,40,0,cluster0
18563,19,10,3,0,0,0,0,20,0,cluster0
18564,30,10,3,0,1,0,0,30,0,cluster0
18565,42,9,1,0,0,0,0,60,0,cluster2
18566,64,12,1,2,0,0,0,40,1,cluster0
18567,32,13,0,0,0,0,0,40,0,cluster0
18568,50,9,1,0,0,0,0,47,0,cluster2
18569,73,9,1,2,0,0,0,40,0,cluster0
18570,32,13,0,1,1,0,0,40,0,cluster0
18571,53,10,1,0,0,7298,0,45,1,cluster1
18572,58,13,0,0,0,0,0,40,0,cluster2
18573,37,10,1,0,0,5178,0,40,1,cluster1
18574,24,10,3,0,0,0,0,15,0,cluster0
18575,53,13,1,0,0,0,0,50,1,cluster2
18576,23,10,3,4,1,0,0,40,0,cluster0
18577,42,12,5,0,1,0,0,40,0,cluster0
18578,30,9,5,0,1,0,0,40,0,cluster0
18579,38,13,3,0,1,0,0,35,0,cluster0
18580,28,9,0,0,0,0,0,40,0,cluster0
18581,19,8,3,0,1,0,0,20,0,cluster0
18582,45,9,1,1,0,0,0,40,0,cluster0
18583,26,13,3,0,0,0,0,40,0,cluster0
18584,33,5,4,0,1,0,0,40,0,cluster0
18585,29,9,0,0,0,0,0,50,0,cluster0
18586,54,14,2,0,1,0,0,55,1,cluster0
18587,23,10,0,0,1,0,0,50,0,cluster0
18588,43,9,1,0,0,0,0,55,1,cluster2
18589,37,5,0,0,1,0,0,30,0,cluster0
18590,31,4,1,0,0,0,0,40,0,cluster0
18591,56,8,1,0,0,0,1651,40,0,cluster2
18592,25,7,3,0,0,0,0,40,0,cluster0
18593,17,7,3,1,1,0,0,25,0,cluster0
18594,37,9,4,0,1,0,0,68,0,cluster0
18595,60,11,1,0,0,0,0,40,0,cluster2
18596,59,13,0,0,1,0,0,40,0,cluster0
18597,59,9,1,0,0,0,0,40,1,cluster2
18598,46,15,1,0,0,15024,0,40,1,cluster1
18599,28,9,5,0,0,0,0,16,0,cluster0
18600,33,9,0,0,0,0,0,40,0,cluster0
18601,24,9,3,0,0,0,1408,50,0,cluster0
18602,29,9,2,0,1,4386,0,40,1,cluster1
18603,33,11,4,0,1,0,0,99,0,cluster0
18604,29,9,1,0,0,0,0,40,0,cluster0
18605,23,10,0,0,0,0,0,40,0,cluster0
18606,20,10,3,0,0,0,0,25,0,cluster0
18607,60,9,0,0,1,0,0,44,0,cluster0
18608,44,6,4,4,1,0,0,35,0,cluster0
18609,18,9,3,0,0,1055,0,25,0,cluster1
18610,52,8,4,1,1,0,0,40,0,cluster0
18611,31,9,0,0,0,0,0,45,0,cluster0
18612,30,13,4,0,1,0,0,55,1,cluster0
18613,33,9,1,0,0,3781,0,40,0,cluster1
18614,20,10,0,0,1,0,0,32,0,cluster0
18615,27,13,2,1,1,0,0,35,1,cluster0
18616,33,11,3,1,1,0,0,50,0,cluster0
18617,25,9,0,1,1,0,0,35,0,cluster0
18618,63,9,0,0,1,0,0,20,0,cluster0
18619,63,10,0,0,0,0,0,35,0,cluster0
18620,43,9,0,0,1,0,0,30,0,cluster0
18621,58,7,0,0,1,0,0,40,0,cluster0
18622,70,11,4,0,1,0,0,35,0,cluster0
18623,35,11,3,0,1,14344,0,40,1,cluster1
18624,42,10,1,0,0,0,0,55,1,cluster2
18625,20,10,3,0,0,0,0,25,0,cluster0
18626,35,9,0,0,0,0,0,40,0,cluster0
18627,62,5,1,0,0,0,0,40,0,cluster0
18628,41,9,4,0,1,1506,0,50,0,cluster1
18629,43,13,2,0,1,0,0,35,0,cluster0
18630,19,8,3,0,0,0,0,40,0,cluster0
18631,46,9,3,0,1,0,0,40,0,cluster0
18632,47,13,1,0,0,15024,0,50,1,cluster1
18633,36,13,1,0,0,7298,0,40,1,cluster1
18634,45,12,0,1,1,0,0,40,0,cluster0
18635,48,6,1,0,0,0,0,30,0,cluster0
18636,29,12,0,2,1,0,0,40,0,cluster0
18637,48,13,1,0,0,5178,0,40,1,cluster1
18638,36,9,4,1,1,0,0,25,0,cluster0
18639,58,7,1,0,0,0,0,40,0,cluster2
18640,43,9,0,1,1,0,0,40,0,cluster0
18641,59,13,1,0,0,0,0,4,0,cluster0
18642,42,13,1,0,0,0,0,40,0,cluster2
18643,33,11,1,0,0,0,0,40,1,cluster2
18644,23,10,5,0,0,0,0,40,0,cluster0
18645,21,10,3,0,0,0,0,25,0,cluster0
18646,48,3,4,4,1,0,0,40,0,cluster0
18647,32,9,1,0,0,0,0,40,0,cluster0
18648,31,10,1,0,0,0,0,50,1,cluster2
18649,66,14,0,0,1,0,0,40,0,cluster0
18650,23,13,0,0,0,0,0,32,0,cluster0
18651,52,10,2,0,1,0,0,35,1,cluster0
18652,17,7,3,0,0,0,0,15,0,cluster0
18653,35,10,1,0,0,0,0,43,1,cluster2
18654,39,16,1,0,0,99999,0,55,1,cluster1
18655,21,10,0,0,1,0,0,10,0,cluster0
18656,24,10,4,0,1,0,0,40,0,cluster0
18657,45,9,1,2,0,0,0,84,1,cluster0
18658,25,9,0,0,0,0,2001,50,0,cluster2
18659,29,13,0,1,0,0,0,40,0,cluster0
18660,56,13,1,0,0,5178,0,44,1,cluster1
18661,34,9,0,0,0,0,0,40,0,cluster0
18662,64,9,0,0,0,0,0,40,1,cluster2
18663,27,9,1,0,0,0,0,39,0,cluster0
18664,47,9,0,0,0,4650,0,40,0,cluster1
18665,36,13,1,0,0,3103,0,42,1,cluster1
18666,44,9,0,0,0,0,0,40,0,cluster0
18667,31,9,0,1,1,0,0,60,0,cluster0
18668,23,9,5,0,1,0,0,35,0,cluster0
18669,45,10,1,0,0,7688,0,50,1,cluster1
18670,31,9,3,0,0,0,0,64,0,cluster0
18671,45,6,1,0,0,0,0,60,0,cluster2
18672,42,9,4,1,1,0,0,35,0,cluster0
18673,33,12,1,0,0,0,0,40,1,cluster2
18674,33,14,2,0,1,0,0,40,0,cluster0
18675,30,10,2,0,1,0,0,20,1,cluster0
18676,25,10,0,0,0,0,0,42,0,cluster0
18677,33,14,0,0,1,0,0,32,0,cluster0
18678,70,14,1,0,0,0,2246,8,1,cluster2
18679,22,5,3,0,0,0,0,40,0,cluster0
18680,30,13,1,0,0,0,0,40,1,cluster2
18681,46,12,1,0,0,15024,0,50,1,cluster1
18682,43,8,1,0,0,0,0,60,0,cluster2
18683,37,4,3,0,1,0,0,25,0,cluster0
18684,59,10,1,0,0,15024,0,60,1,cluster1
18685,51,9,4,0,0,0,0,45,0,cluster0
18686,47,13,1,2,0,2885,0,65,0,cluster1
18687,36,10,1,0,0,0,0,60,0,cluster2
18688,73,3,1,0,0,0,0,6,0,cluster0
18689,32,14,0,0,1,0,0,40,0,cluster0
18690,34,9,1,0,0,0,0,50,0,cluster2
18691,51,9,1,3,0,0,0,40,0,cluster0
18692,20,9,4,0,1,0,0,45,0,cluster0
18693,57,10,1,4,0,0,0,40,0,cluster0
18694,19,10,3,0,0,0,0,20,0,cluster0
18695,45,8,1,0,0,7688,0,40,1,cluster1
18696,55,6,1,0,0,0,0,40,0,cluster0
18697,60,10,1,3,0,0,0,40,0,cluster0
18698,19,9,0,0,0,0,0,40,0,cluster0
18699,35,9,1,0,0,0,0,40,0,cluster2
18700,20,9,3,0,1,0,0,30,0,cluster0
18701,34,13,5,1,0,0,0,15,0,cluster0
18702,26,15,1,0,0,0,1977,40,1,cluster2
18703,73,10,0,0,1,3273,0,40,0,cluster1
18704,27,14,1,0,0,0,0,55,0,cluster2
18705,37,11,3,0,0,0,0,84,0,cluster0
18706,73,9,1,0,0,0,0,40,0,cluster2
18707,46,11,1,0,0,0,1848,40,1,cluster2
18708,36,9,0,0,0,0,0,40,0,cluster0
18709,54,9,1,0,0,0,0,60,1,cluster2
18710,49,7,1,0,0,0,0,50,0,cluster2
18711,68,9,1,0,0,0,0,40,0,cluster2
18712,34,13,0,0,0,0,1590,50,0,cluster2
18713,30,11,0,1,0,0,0,40,0,cluster0
18714,28,13,4,0,0,0,0,50,0,cluster0
18715,28,7,1,0,0,0,0,50,1,cluster2
18716,25,10,1,0,0,0,0,40,0,cluster0
